pincode,lat,lng
360003,22.413410910746435,70.84404350154456
360004,22.21423211753501,70.74865160217027
360005,22.263984081328687,70.73851448503761
360006,22.329928288295186,70.73904822277407
360007,22.305860729502687,70.76694490947123
360020,22.202725474864373,70.91869462661474
360021,22.243844708182237,70.63073286712685
360022,22.213949003227018,70.82032387655858
360023,22.33508518727312,70.98913964101679
360024,22.16047670208894,70.8132123045125
360025,22.14648510437293,71.03148309841335
360026,22.1572820613653,70.77606285533601
360028,22.36365995692529,70.8168938977252
360030,22.07025386586852,70.88406488767741
360035,22.147330763461262,70.62353824763964
360040,21.97764657439178,71.11312625352926
360045,21.856453409225516,71.02487055726988
360050,22.08738607400719,71.25378182277495
360055,22.17087554440725,71.38196709386723
360060,22.066558561538823,71.12157887221295
360070,22.079579544835898,70.63808024504263
360110,22.402224756469206,70.58008909653961
360311,22.00192325245733,70.77383425395557
360320,21.853693410867088,70.74343142148979
360325,21.786862175802845,70.89281998484009
360330,21.88078114824189,70.86098243835085
360360,21.689072204678286,70.55058973222202
360370,21.767613339061814,70.62709686658553
360375,21.77700039881216,70.61540346782891
360380,21.83324076125102,70.70218854124737
360405,21.946947614604053,70.49603153408222
360410,21.74227381041975,70.40714460520107
360421,21.662263122140967,70.35113320785092
360430,21.63386591019424,70.2739518281523
360440,21.805756684528234,70.36336548071323
360450,21.905669350412058,70.27807163939046
360452,21.980871113834162,70.37488694924129
360460,21.778025293931197,70.14252845858542
360465,21.805752148199847,70.96057951739027
360470,21.78637311227433,70.1998615352655
360480,21.911380299156047,70.16709939039107
360485,21.7666366481194,70.775463850011
360490,21.737329026393613,70.18205617703333
360510,21.935354724048754,69.77219375747879
360515,22.035423028091888,69.87143943682378
360520,22.082093826763078,70.16650134649876
360530,22.001466001705825,70.01954350734665
360531,21.840077680475066,69.97748029009048
360540,22.086019700859868,70.49146395716305
360545,21.746497290444726,69.69817599328188
360550,21.70516220874619,69.74525297958033
360570,21.652749104287995,69.84314526388606
360575,21.635844511823965,69.63531488691712
360576,21.522188621312644,69.78693370798011
360579,21.75240355297212,69.55412378939748
360590,21.847176940782724,69.57021569564195
361001,22.468409856368783,70.08851156065515
361002,22.492118264914094,70.0441402592158
361003,22.472478616229633,70.02008509225399
361004,22.42686432797304,70.04459851042544
361005,22.435449276219977,70.08759686779412
361006,22.4283765898946,69.96392773694336
361007,22.489164345582186,70.08607459540983
361008,22.49389537629703,70.05552275945048
361010,22.37047393985706,69.7155621110852
361011,22.58588944776175,70.28586722578473
361012,22.307008374204482,70.07373996517407
361013,22.307823491553265,70.23062918229444
361110,22.434290156421177,70.23366020861843
361120,22.4814450820641,70.17956829253932
361130,22.39927247982573,70.3349213087989
361140,22.394556315332714,69.85266359640232
361142,22.37596840256745,69.83459237113354
361150,22.538415042936943,70.04563740444854
361160,22.12731696403922,70.32747552429905
361162,22.24933244240932,70.45784972943724
361170,22.16421493883269,69.99222451183851
361210,22.542218482657074,70.42265116230237
361220,22.689401767216985,70.54804519132043
361230,22.582919532557888,70.21459865478644
361240,22.744804455283678,70.4143247017547
361250,22.67465089019485,70.31829106632385
361280,22.282375283043365,69.86860060940845
361305,22.217194656619775,69.59219506014283
361306,22.066939605961156,69.62146972491816
361310,22.324705840210324,69.56599882431351
361315,22.078151919158064,69.30231817903841
361320,22.016331266010223,69.40707594654872
361325,21.953688383025852,69.4902045663399
361330,22.4550982437725,69.1131454846509
361335,22.256318489616223,69.07597395316202
361345,22.390848579832387,69.00150609421443
361347,22.418414190127862,69.03260167827082
361350,22.44825114318454,69.040412011482
362001,21.498457593769373,70.4795680715407
362002,21.535692895024354,70.43392311154527
362011,21.607802792931246,70.41062235659496
362015,21.476242751818237,70.44150514906799
362020,21.54581757887391,70.77923063982031
362030,21.576265473996095,70.63164805774716
362037,21.55678066411634,70.46842111842267
362110,21.448339813504113,70.61462433878886
362120,21.32367285612324,70.62091333468831
362130,21.255713751581656,70.79534216257872
362135,21.16504403715492,70.63440906327567
362140,21.039761048914233,70.75524666491313
362150,21.05197160114441,70.53590592393094
362205,21.452185068929808,70.40396633478824
362215,21.375522517633186,70.34956521587475
362220,21.30321819400617,70.16759251789367
362222,21.39165451441635,70.24163309848304
362225,21.147877541221533,70.13787119533653
362226,21.108885090971665,70.10498702879282
362227,21.24534142665805,70.26020362241292
362230,21.33489654606037,69.93794187518469
362240,21.225752252131464,70.05450319545808
362245,21.161038308556936,70.3518167763166
362250,21.066236888398436,70.22441033924837
362255,21.02929116912862,70.35123939599767
362260,21.277243672368034,70.46056567285629
362263,21.370532477794914,70.52132600222346
362265,20.94025818153929,70.34755242817806
362268,20.91584560647521,70.52814910909206
362275,20.82712194350424,70.57192878393114
362310,21.601425722589944,70.5040254785433
362315,21.648139137937015,70.53344377432755
362510,20.758633597807133,71.0028937238065
362520,20.71755727220042,70.94725750413578
362530,20.946003009543233,70.90473938732887
362540,20.728867647480133,70.99216800061272
362550,20.801182283343255,71.13820405072852
362560,20.927352065148586,71.0304955437627
362565,20.939862002672324,71.08968205765916
362570,20.723242558712027,70.89766190244009
362610,21.485089456019182,70.28720051295304
362620,21.487127741373598,70.00257758117947
362625,21.413876751632504,70.1087781270676
362630,21.495866144631858,70.15651881342191
362640,21.59455645988956,70.18416556049868
362650,21.66066212799341,69.96725235072292
362710,20.90522152238119,70.75176397220427
362715,20.833606059947442,70.6871757561806
362720,20.807365184209768,70.78148718731397
363001,22.735584095555414,71.63042668246203
363020,22.680774420995956,71.5926059125839
363030,22.71779222059592,71.71090889737205
363040,22.803383038546073,71.52364128780114
363110,22.89357811888602,71.70689767219265
363115,22.970347762188904,71.93117850587468
363310,22.956469994614846,71.41829763327739
363320,22.885722978829644,71.58149556641655
363330,22.994433353782753,71.15778681968293
363351,23.071397437723082,71.09831542729097
363410,22.45234674592447,71.68387501686595
363421,22.577999916626904,71.82217235734818
363423,22.551048876282987,72.05267889513841
363427,22.732102192368835,71.93413435579353
363430,22.5337687925568,71.44694967624228
363435,22.58698045558429,71.56588645588616
363440,22.369651522409736,71.40508347991776
363510,22.687812362603427,71.41967990363986
363520,22.347161573703332,71.1900620506805
363530,22.611897053163297,71.21980853672439
363621,22.55048208534737,70.98266140034653
363623,22.70955639598926,71.01690681070443
363630,23.067327674026913,70.92166123143096
363641,22.812043265779792,70.80572676372
363642,22.836223388503164,70.88044504940858
363643,22.79008598563271,70.78977459060627
363650,22.583410592005396,70.7074873819319
363655,22.830478389503728,70.53519152873508
363660,22.959116315582612,70.63463306399176
363670,23.068083232132057,70.7597988669188
363745,23.075429047291244,71.76189850051638
363750,23.38944878093407,71.850907225578
363755,23.348427913900274,71.55217534825647
363760,23.191901533365623,71.67167956299676
363765,23.215233953953764,71.78863844055873
363775,22.88043332876147,71.85161564718383
363780,23.455351664776646,71.6597071073108
364001,21.773649442824166,72.14899608270775
364002,21.70822953322921,72.1803666315661
364003,21.760603733227086,72.11758166951823
364004,21.763008101187435,72.08577187872946
364005,21.782641546997787,72.19614806036263
364006,21.784022535191713,72.11479128513324
364050,21.592484470303493,72.15074398893871
364060,21.692642291330323,72.06114375079041
364070,21.610030930026213,72.26254142059248
364081,21.402520729140022,72.179722369272
364110,21.66858933848265,72.22659166071969
364120,21.502703424797637,72.14457146183902
364130,21.195566509965023,71.94732378437303
364135,21.197199848488193,72.04943519687029
364140,21.332808859869523,72.02897653268302
364145,21.33586259355671,71.8546910198734
364150,21.43301022719598,72.06639110137262
364210,21.718324373135598,71.84257947816583
364230,21.704680266709303,71.73108678119797
364240,21.684974142711994,71.9453823765735
364250,21.685428464115166,71.88662511213843
364260,21.549508495949855,71.9826217543365
364265,21.49528797735976,71.72874095305241
364270,21.5157011256436,71.82066452421698
364275,21.59724830495831,71.65356329309422
364280,21.232684880169263,71.63077821757915
364290,21.112360048869295,71.74002161272453
364295,21.21276984460382,71.82701312579545
364310,21.95334836824285,71.91232674416158
364313,21.940510179273936,72.06558686597921
364320,21.85391262562977,71.72649524538367
364330,21.850661804660653,71.82587298204359
364505,21.504114707801456,71.58158088368435
364510,21.364195965077897,71.67894361145589
364515,21.349834915869035,71.3417634056862
364521,21.43364923559203,71.3464194188154
364522,21.191201455854742,71.34114165380595
364525,21.38630820932538,71.5251906285443
364530,21.23464372463311,71.4757263289679
364710,22.142396039843504,71.66695228411375
364720,22.283458879483128,71.53931912731592
364730,21.867124036404718,71.54707568595829
364740,21.758294474373045,71.613297069208
364750,22.00824188888541,71.50335215996424
364760,22.01282406845966,71.74149024371077
364765,21.99176280802296,71.6384560878881
365220,21.656866075167603,71.50457538552162
365410,21.85907213897578,71.16718876152166
365421,21.91171472039544,71.2885967173899
365430,21.686983172375275,71.34627861481114
365435,21.808051659176257,71.38940939436365
365440,21.477283531461378,70.95192205985408
365450,21.670904242650998,70.98912112480791
365455,21.657203125400954,71.10145732900612
365456,21.578941278484923,70.9541238799133
365460,21.75330176888551,71.11109232846866
365480,21.691535267413087,70.84058903282191
365535,21.517110955696122,71.39473789300662
365540,20.9011351822986,71.36873273921995
365541,20.905749269410183,71.45102620495152
365550,21.021901704221435,71.24748510280344
365555,21.04659091855967,71.58963660334592
365560,21.05033121106161,71.45525090436944
365601,21.57181522235109,71.22508961325121
365610,21.54906559461853,71.10273461644258
365620,21.729293744408498,71.20227117701191
365630,21.407251839959752,71.14974252856238
365635,21.249510371900104,71.21547199332034
365640,21.252336651798913,71.0215060546623
365645,21.382286329586382,70.9136635697987
365650,21.11996587059868,71.19663653762056
365730,20.898016355375244,71.25151550676375
370001,23.503696365156383,69.8125743364685
370015,23.187604941402032,69.66152393965558
370020,23.261457479603738,69.8509287728938
370030,23.238096414244197,69.4122141122213
370040,23.18590133932383,69.50795039398463
370105,23.183247469888396,69.81275093523449
370110,23.137381300409324,70.044956378671
370115,23.316479357557405,70.06339197540501
370130,23.047845488852413,69.89030820440506
370135,23.427339812369496,70.48683142508538
370140,23.392488412796656,70.33145930985242
370145,23.33343468176499,70.77197432563747
370150,23.252956536705724,70.57398558837669
370155,23.433140185264218,71.16127286814886
370160,23.532394663293235,70.86481062639167
370165,24.03593640038189,70.70218190871275
370201,23.06264533169685,70.13353821574326
370203,23.069560319398047,70.1189208665499
370205,22.998019980279157,70.05657734787913
370210,23.00332520328883,70.18084163328989
370230,23.030556340900052,70.13860868734561
370240,23.13170803473478,70.16147416253203
370405,22.92441277519438,69.61043543867378
370410,22.948435735194902,69.83303340272187
370415,22.899361089317527,69.6800817800542
370421,22.842237874704427,69.72689245026261
370425,23.006673668561522,69.70078632145572
370427,23.114176536314964,69.6422600958938
370430,23.09046507224987,69.57132929341188
370435,22.90873683696433,69.50921728583828
370445,23.103364008492346,69.36930030125275
370450,23.0171818055963,69.17298978403011
370455,22.8366634145707,69.43847169973797
370460,22.901256820766395,69.41101741680149
370465,22.947564175095028,69.32699022959727
370475,22.914634543124315,69.15928443294902
370485,23.040115187562755,69.47164401432684
370490,23.053208977839777,68.994100484445
370510,23.92985266351632,69.64517227007389
370601,23.771486112160964,68.47139549577469
370605,23.888330991365205,69.12183183653451
370610,23.256549427333592,69.3542180889565
370615,23.30869456908153,69.24235808958068
370620,23.42676689580696,69.02176632650382
370625,23.548372472856155,68.97734175128882
370627,23.932929907327544,68.86067920822664
370630,23.627160221813508,68.88833043374723
370641,23.194169950461458,68.7418789752089
370645,23.13043570417909,68.88867596681642
370650,23.224962321544304,69.1124697480067
370655,23.42652276699167,68.7375434420838
370660,23.291078129359782,68.96468608267811
370665,23.47658016383875,69.30760098503556
370670,23.394034835224236,69.12004023314881
370675,23.31811750783576,69.34031854706267
380001,23.02593276280767,72.58559610512914
380002,23.026588018048802,72.6007385077369
380004,23.06246068765601,72.5988628259813
380005,23.091859989071466,72.59974524398787
380006,23.022273650186104,72.5612197749201
380007,23.002023015387177,72.55215498670154
380008,22.996122249217233,72.61138509921638
380009,23.039124364208867,72.55900309912342
380013,23.059243020938354,72.5635119848095
380015,23.021442474746767,72.52526181762111
380016,23.05093194626587,72.60891038710338
380018,23.030128283260886,72.6095098564315
380019,23.100779315033538,72.57586779384562
380021,23.017111471762192,72.61550582317213
380022,23.009807362195474,72.59082071256296
380023,23.017999111067063,72.63271983989722
380024,23.03190779474936,72.62906674254255
380026,22.99946117448715,72.63156932347498
380027,23.06735766163826,72.58274215281304
380028,22.9962815952721,72.58539460241875
380049,23.045678045004166,72.66905601109286
380050,22.979382836568817,72.61331689224045
380051,23.000479913220648,72.51508692618897
380052,23.049157875415087,72.53626992841409
380054,23.047119885695253,72.52271957162857
380055,22.98312012277642,72.52071350250233
380057,23.003098585667693,72.44900367094378
380058,23.026285952018522,72.47421500977937
380059,23.053140697141156,72.49335626837086
380060,23.106010097511525,72.5135852089861
380061,23.071131409600966,72.53747063166983
380063,23.06034692255556,72.54660883742027
382006,23.208011302906677,72.62685132781483
382007,23.200746004556574,72.64837328158549
382010,23.221016379879096,72.65339255896578
382016,23.22923987173831,72.62600284053926
382021,23.22906716494263,72.67193976815517
382028,23.257862644176342,72.63705222943959
382041,23.25221773707742,72.67336242468389
382042,23.25015117081791,72.70084814753558
382045,23.238371740003966,72.70923562504602
382050,23.160638935265606,72.68898722713696
382055,23.21001976345946,72.6900962274171
382110,22.898821725098912,72.19749606825546
382115,23.06444719164655,72.38570814908348
382120,23.376847943896554,72.12720281323362
382130,23.31898057476101,71.96326170312084
382140,23.26977591042802,72.12592470470153
382145,23.39633954646935,72.24122473804466
382150,23.08417912654207,72.0567239387761
382170,23.032582571267568,72.24559573225712
382210,22.944522858694075,72.4871405389753
382213,22.90505901702309,72.428541796806
382220,22.822334943854752,72.30981195686981
382225,22.70801276483855,72.43522225303528
382230,22.592097430340004,72.21703890117794
382240,22.67237902732042,72.28011775512894
382245,22.339277313019515,71.7386739507709
382250,22.257309492491558,71.95624718747519
382255,22.250318721272805,71.78223671183375
382260,22.82437722385509,72.47391955018504
382265,22.581999598979586,72.43963743086903
382305,23.153783735432622,72.82637302086655
382308,23.092643872172342,72.90218046420061
382315,23.24218067498374,72.94588389840818
382320,23.35451086536043,72.75131318523287
382321,23.297607056318633,72.80222438799915
382330,23.09339827788167,72.70728625508136
382340,23.0816779579664,72.64717782632601
382345,23.051195784858898,72.63654309667618
382350,23.039517588358414,72.6438968955393
382355,23.181643759895817,72.73702547019194
382405,22.96041603685486,72.57084235375935
382415,23.020389311745657,72.66108962927643
382418,22.99956042592532,72.6709955890812
382419,23.16691674343405,72.62278834235015
382421,23.158277218382167,72.59057586415294
382422,23.22939682362352,72.57347217709149
382423,23.19480852620727,72.5443598393864
382424,23.11650293060461,72.58711972712531
382425,22.860252347972725,72.54393651520384
382426,23.1560782289346,72.65175837797355
382427,22.904256176884555,72.5804443123498
382428,23.107794230534843,72.63252978695547
382430,23.02923699070872,72.73204839755954
382433,22.97871837252297,72.78999622085664
382435,22.91727730983154,72.68820392344838
382443,22.976095717885947,72.60081296672602
382445,22.952422764758172,72.64008217777076
382449,22.965695379434905,72.6892269152896
382450,22.164856655447664,71.90911397860413
382455,22.1394018672573,72.22718235669686
382460,22.394995188562426,71.99487762903267
382463,22.276731920330803,72.15233798235671
382465,22.397259562831028,72.22401240472861
382470,23.10963350368962,72.55968527851256
382475,23.085231973773716,72.63208778573396
382480,23.079639663142302,72.57144226684615
382481,23.104859426888144,72.54201540269744
382501,23.155134143667134,72.54395844896051
382610,23.275099128115706,72.670698520924
382620,23.29112862561639,72.63165917522821
382630,23.30502025634959,72.60276613086974
382640,23.283516850716897,72.56194161526047
382650,23.34240768468333,72.67295228146259
382721,23.245324882791103,72.4963069544367
382722,23.12788013398631,72.46096964203848
382725,23.191068489371716,72.46258149494672
382729,23.27428978063223,72.44183236819444
382735,23.373922429086377,72.56358753659977
382740,23.30453234164323,72.5041274950605
382810,23.501176106186318,72.6442344164031
382835,23.445734527559875,72.74475920260429
382845,23.422232639818976,72.64225511044604
382855,23.488935596005447,72.75832522536798
383001,23.598267208367485,72.9635978162173
383002,23.605964233800506,73.0189906156783
383006,23.5521157588505,72.94368433841706
383010,23.687194191549047,72.96699458059183
383030,23.530793403297412,73.11142656042969
383110,23.747286821984545,72.95807368758392
383120,23.510993361412137,72.89167175575125
383205,23.437465548289502,72.84446668724809
383210,23.483859019988135,72.98598792949882
383215,23.35899317110064,72.93459897308624
383220,23.63680943747114,72.86942747742458
383225,23.760136519992137,72.83706404934497
383230,23.81853400811513,72.8799892358402
383235,23.962356142035713,72.97472386816177
383240,23.660292723987165,73.18795857039471
383245,23.7555479092203,73.26040050869574
383246,23.859272918899197,73.31450793159308
383250,23.637436087039205,73.31330114682451
383251,23.66440900631359,73.45251450258009
383255,24.07757164403499,73.05295948029784
383260,23.277318615015794,73.12373641509244
383270,24.18007340097841,73.0205317432779
383275,24.030880214001233,73.13752647575247
383276,23.563110961327066,73.20300679785687
383305,23.396404689402853,73.02826173468844
383307,23.34231205597224,73.09348625444477
383310,23.362024041482748,73.21202584222661
383315,23.46080427368111,73.35853426292475
383316,23.479609611469765,73.1938346219977
383317,23.55633258428321,73.32470258466775
383320,23.584787147386155,73.24710365647263
383325,23.221452098735078,73.12706079913491
383330,23.163550616985944,73.21155018730656
383335,23.27315128757231,73.3365537835921
383340,23.176608709053614,73.30387163230988
383345,23.35335779807629,73.45043354373114
383350,23.52664688488158,73.54430173552753
383355,23.71099008948985,73.37414167810311
383410,23.82441913958176,73.08511510756774
383421,23.7436937771077,73.09514089010395
383422,24.375740224641447,73.05692814041227
383430,23.84892537463854,72.9805460921978
383434,23.9077396421048,72.85786801246317
383440,23.9230832053125,73.14545788626782
383450,23.828589599023882,73.19377461064258
383460,24.003070951331903,73.29132102776586
383462,23.949389008808293,73.37312409479992
384001,23.60326105190603,72.41014497718312
384002,23.604044764876182,72.3662084049323
384003,23.566778351237442,72.3694056411517
384005,23.629911204207737,72.3345560829289
384012,23.52420938095751,72.45676988339532
384110,23.83737183767867,72.27780442723237
384120,23.69599692829153,72.38292944780797
384130,23.888314581198607,72.47967035455675
384135,23.86758585738666,72.3474673094003
384140,23.862155825550758,72.40365973667889
384151,23.92745934590778,72.3587227432179
384160,23.75913649600875,72.35762702345293
384170,23.808271766266678,72.41458629156811
384220,23.70842225602616,72.097394064711
384221,23.62037268878012,72.11706960044208
384225,23.662156128537138,72.2229643183259
384229,23.691544197569055,72.25139929713153
384230,23.66003561251522,72.01076816056555
384240,23.737746198371383,71.89840343877609
384241,23.55500807192561,71.748889679803
384245,23.651128574995006,71.63089527836473
384246,23.482819528123724,71.82225298972993
384255,23.790572032400856,72.0176783047817
384260,23.73753434400206,72.28791664967785
384265,23.85722323178941,72.11720497582792
384266,23.90722047496056,72.14407979263423
384272,23.951845118622938,71.98816029239562
384275,23.772635751005343,72.21417992896139
384285,24.02726039660173,72.14439140420976
384290,24.013877004785083,72.30027535895044
384305,23.6130360732276,72.53467320372069
384310,23.729182948648145,72.46900487466823
384315,23.712677626151194,72.57013593707843
384316,23.71275846291536,72.51092129652466
384320,23.78949850154597,72.56106292613522
384325,23.915006744711377,72.64595775125858
384330,24.02311292181993,72.76694496045728
384335,23.843075063858148,72.73103689953913
384340,24.05032543659533,72.67857791029613
384345,23.830874618958166,72.5733536420368
384355,23.774484104602507,72.67754167096483
384360,23.96143130344171,72.81470136327586
384410,23.53317303141564,72.22489078311166
384412,23.58831707219436,72.19557724544862
384415,23.524428929685094,72.05268039794305
384421,23.44743987700677,72.31401716321521
384430,23.467695915479677,72.22645339628082
384435,23.497538695486806,72.36136734011355
384440,23.299790386380863,72.3193959873285
384441,23.18421560830132,72.3741475445496
384445,23.16315461462071,72.25636898163343
384450,23.3768666887703,72.4467796794186
384455,23.44382771795309,72.40659597216937
384460,23.511406326555427,72.43610051840426
384465,23.47189547258731,72.51539684730396
384470,23.479086208346494,72.56198726597604
384515,23.59076947966628,72.70519761467408
384520,23.596118865303783,72.66631966462829
384530,23.58725484116212,72.60884636024979
384540,23.64928045963221,72.70961124072466
384550,23.539785642298423,72.71340198779028
384560,23.686060079774528,72.75673314406009
384565,23.5437767195147,72.56283836574809
384570,23.62194633663057,72.77780684691668
385001,24.211436553970124,72.53882395745636
385010,24.29231096699328,72.43881548545252
385110,24.28111220990282,72.89123144472492
385120,24.14538274674256,72.79858483122241
385130,24.379758221115427,72.6475291636042
385135,24.361395875513438,72.52839930064225
385210,24.02222073715504,72.40203294380296
385310,24.528929005474204,71.98225087366188
385320,24.055151265966085,71.55610733509285
385330,24.194420631603958,71.77792459590727
385340,23.86127358466995,71.58133719569506
385350,23.773613619529034,71.15498500928008
385360,23.7918533805668,71.37373964486886
385410,24.105120186079713,72.48346071286716
385421,24.030175038133223,72.54608694746999
385505,24.393508480870544,72.3513498626074
385506,24.322101771960007,72.31417613679643
385510,24.251680654917358,72.3302196446018
385515,24.134800660818822,72.26867670960999
385520,24.082786553287438,72.37503062850281
385530,24.207188694084433,72.01004782568052
385535,24.331798477755676,72.14822218130408
385540,24.133916337786836,72.11634591065787
385545,24.52353694501597,72.23882848942307
385550,24.066729195276462,71.93707187980017
385555,23.967108058984255,71.84677927184349
385560,23.891342246761287,71.78990140997877
385565,24.480096426383074,71.7008923032011
385566,24.57012488302905,71.51620701375516
385570,24.141138742840603,71.35345659253352
385575,24.335457186508194,71.43935624446061
385581,24.33121889741458,71.86790373951582
387001,22.70065954720341,72.85966518868292
387002,22.698308939949904,72.8370023131595
387003,22.68468457185192,72.88066419162517
387105,22.946639608310416,72.85309697338072
387110,22.902319077550764,72.80953919270158
387115,22.703044375028252,72.97963693932765
387120,22.852550413570178,72.6654725176597
387130,22.797651093484134,72.77682632113816
387210,22.59390050531975,72.69759879378375
387220,22.585772471465383,72.75842121606597
387230,22.67539962022733,72.81365182332654
387240,22.543903017547596,72.72410291088518
387305,22.805678879680766,73.04124983492382
387310,22.591850192651915,72.92754292263044
387315,22.669853707212688,72.94638986117837
387320,22.719082299139007,72.80698390886081
387325,22.617356776062227,72.91381477142984
387330,22.752002702354545,72.99666990744794
387335,22.834909283222263,72.9576996321791
387340,22.85663867584331,73.0498742040401
387345,22.61502822472757,72.87535408027891
387350,22.700876017864612,72.76656231022542
387355,22.65363568689308,72.85107248484437
387360,22.728542703817286,72.9256456646266
387365,22.98175391115279,72.98986894426591
387370,22.652444213322283,72.89346069700059
387375,22.59216834359952,72.8663201812984
387380,22.637719685191776,72.73157448010146
387411,22.752143343109125,72.68296334544951
387430,22.841394442355238,72.88301015413363
387510,22.669369589445058,72.69740308928047
387520,22.608941111971788,72.61808564947768
387530,22.644379966990893,72.59247819702409
387540,22.790272876548872,72.57595688586761
387550,22.74615000779598,72.59533736560368
387560,22.703708978435944,72.58553875356138
387570,22.71379432692292,72.7140635726216
387610,23.05913471682801,72.97771433007797
387620,23.049553419169385,73.14090502598128
387630,22.91013371916846,73.00184670517943
387635,22.975377946413186,72.9012865770816
387640,22.9458037271145,73.16762147534517
387650,23.119806691829748,73.06719509881444
387710,22.642565423905875,72.79891411275905
388001,22.56141264570811,72.96127642414018
388110,22.531948097968847,72.97605310083074
388120,22.545472344744265,72.93176359899017
388130,22.486101842084395,72.87102503297398
388140,22.399920100826993,72.85066404185909
388150,22.462387047198913,72.71025323432018
388160,22.46597315981141,72.76760472246448
388170,22.402682579839794,72.67082843508327
388180,22.48984871885836,72.54517878972126
388205,22.648992663509244,73.04565401210952
388210,22.625894296606074,73.14913524753366
388215,22.732824691731064,73.08460135396928
388220,22.70128316750704,73.09856881957114
388225,22.820864360568745,73.13150850899787
388230,22.71412290245314,73.22040799734434
388235,22.926527784832583,73.3115652104938
388239,22.860240460231715,73.3558168245824
388245,22.811553873742685,73.33909607856684
388250,22.83712759323939,73.25428081420804
388255,22.99054342375464,73.3448600854087
388260,23.21240906697604,73.44631701860268
388265,23.08863618371984,73.31669980747745
388270,23.10894625022467,73.4713765487815
388305,22.472966835495832,73.02323721590074
388306,22.46668942672485,73.06755766216374
388307,22.415058601304754,73.03552810328867
388310,22.651480756648365,72.99059595400955
388315,22.570103911559627,72.90097407385024
388320,22.563332467355007,73.0078881713734
388325,22.54691618627686,72.88069010691173
388330,22.56788101360342,73.09248713087068
388335,22.591927434132813,73.05563026719689
388340,22.52150693821813,73.03456208971237
388345,22.512218581199445,72.93646902147069
388350,22.48148264569191,72.98133679355097
388355,22.49723569949323,72.95307027404658
388360,22.614672831894822,72.97422250938202
388365,22.540169965477368,73.10571825934557
388370,22.50690212730152,73.00204350931502
388410,22.554024866835324,72.83057363428948
388421,22.593043242714327,72.811073774724
388430,22.402578419580266,72.79051441664384
388440,22.57604175175366,72.83178057157208
388450,22.48792311620982,72.81603912673233
388460,22.538296732290405,72.7761566732774
388465,22.506981665890706,72.79022153667215
388470,22.53323881617811,72.81430891056549
388480,22.439594521536414,72.82344412438229
388510,22.357341314923783,73.00600474447847
388520,22.29398866133533,72.9934746366907
388530,22.308654584612952,72.88910439675233
388540,22.418262317792845,72.93176537703211
388543,22.34848207986052,72.9558097489574
388545,22.442578434678595,72.88260811253706
388550,22.288271057210704,72.80352975634435
388560,22.458659435910768,72.92837981944673
388570,22.346731631779786,72.81789738193878
388580,22.370513677567732,72.761755442775
388590,22.371924404227244,72.8659216345439
388610,22.25225044963103,72.76606172424562
388620,22.268325386502564,72.52334934114414
388625,22.399797132782105,72.4768250358608
388630,22.33626557837446,72.65179645826524
388640,22.315809820410053,72.70993171672825
388710,22.820256293274575,73.41406218499972
388713,22.791281826479715,73.48128332575111
389001,22.755180658537423,73.60923695879056
389002,22.853086431440122,73.56539521111867
389110,23.072279658443982,73.82242149507893
389115,22.958855698890773,73.85320986902931
389120,22.820452106264117,73.76119934486104
389130,22.87521776977912,73.9262955209805
389140,22.806127991832536,74.03599877822776
389146,22.908502745539437,74.06473305884859
389151,22.838119989361978,74.26243534927316
389152,22.737600529216788,74.17393824992936
389154,22.79083986813472,74.368985044433
389155,22.66377608739629,74.26961367871849
389160,22.87294143709028,74.27795660537731
389170,23.108433074354313,74.18260203133349
389172,23.27541490096544,74.0140408472011
389175,23.043017885280907,73.96754180165962
389180,23.004340485984493,74.19110017142535
389190,23.15027445689269,74.03768256689602
389210,22.96504921028107,73.66126312816802
389220,23.013329685795657,73.51107035759617
389230,23.186949864400425,73.65600148494373
389232,23.381988869109943,73.64074004791291
389235,23.211298299737372,73.7038451630281
389250,23.339567340037352,73.79164946217425
389260,23.20800514778545,73.91255498557776
389265,23.218690213293204,73.79413122787703
389310,22.629311903754722,73.55268648305726
389320,22.668585562349715,73.4495609596586
389330,22.580499145968183,73.4499253149933
389340,22.720545067846125,73.56766597444707
389341,22.6530272674144,73.67666344632308
389350,22.51455273506843,73.4891747572023
389360,22.443076482998293,73.54067018218207
389365,22.545099005238253,73.67500389876886
389370,22.416416470211114,73.61704195953911
389380,22.643937452260285,73.88154494142802
389382,22.629349490131666,74.09121979737566
389390,22.37660634975726,73.69695482385244
390001,22.295498584537967,73.19460020450157
390002,22.32958444645636,73.18535804044045
390003,22.327265350717422,73.16679963428113
390004,22.25485629482593,73.260757506534
390006,22.311275774084155,73.21574315450508
390007,22.301655709264516,73.16363983400278
390009,22.247995227677634,73.22122223543595
390010,22.25682244384194,73.18162543943345
390011,22.274376819660606,73.18569391803712
390012,22.265806128615324,73.15723293213426
390013,22.232765189865585,73.17671235993575
390014,22.21477969230412,73.2094379930517
390016,22.33760854959241,73.15150658858165
390017,22.295625594645074,73.21545008384435
390018,22.318264448928492,73.19858633247935
390019,22.326049175316328,73.27948155417779
390020,22.28094018016079,73.14196067029533
390021,22.317590843457957,73.14169950183754
390022,22.36312021800021,73.22982126358616
390023,22.32546528617492,73.14487436392498
390024,22.348414386036325,73.1894859526131
390025,22.282570805333854,73.23482254145665
391101,22.307095614223943,73.09883793667738
391105,21.99522833607867,73.41216112584594
